text,label,,,,,"0=negative, 1=neutral, 2=positive"
Ótrúlega er hann snöggur.,2,,,,,
Skil Snorra ósköp vel að vera ósáttur.,0,,,,,
Heimadómgæsla.,0,,,,,
Íslendingar ekki sáttir við þennan dóm.,0,,,,,
Sá sænski stálheppinn að fá ekki brottvísun.,0,,,,,
"Við erum kampakát hins vegar og íslenskir stuðningsmenn láta rosalega vel í sér heyra, þrátt fyrir að vera mun færri.",2,,,,,
Auðvitað!,2,,,,,
Bjarki gerir glæsilega í að vinna boltann.,2,,,,,
Glæsilegt!,2,,,,,
Aftur góð vörn.,2,,,,,
Aftur tapar Gísli boltanum.,0,,,,,
Gísli með slaka sendingu.,0,,,,,
Gott gegnumbrot og þetta er flott byrjun.,2,,,,,
Allt of mörg víti farið forgörðum hjá Íslandi á mótinu.,0,,,,,
Það hefur gengið illa á móti Svíþjóð undanfarin ár.,0,,,,,
Svíar elska handbolta og það verða væntanlega rúmlega 10.000 stuðningsmenn á pöllunum.,2,,,,,
"„Þetta var hálfgerður úrslitaleikur fyrir okkur og ótrúlega gaman að vinna,“ sagði Viggó Kristjánsson sem skoraði ellefu mörk fyrir Ísland í 35:27-sigri í öðrum leik liðsins í milliriðli II á Evrópumóti karla í handbolta í Malmö í Svíþjóð í kvöld.",2,,,,,
"Það er alltaf jafn gaman, ár eftir ár, og alltaf jafn svekkjandi þegar maður tapar fyrir framan þessa áhorfendur þess vegna er ótrúlega gaman að vinna.",2,,,,,
Þúsundir Íslendinga hafa bókað sér ferð hingað og eytt pening í þetta og það hefði ekki verið skemmtilegt að gefa þeim tvo tapleiki.,0,,,,,
Viktor Gísli Hallgrímsson átti stórgóðan leik þegar Ísland sigraði Ungverjaland á HM í handbolta.,2,,,,,
Ertu að grínast?,0,,,,,
Ég var svo ánægður með hann.,2,,,,,
"Það er gott að vera búinn að koma sér fyrir í Malmö og manni líður vel eftir góða æfingu,“ sagði Janus Daði Smárason, landsliðsmaður í handbolta, í samtali við mbl. is.",2,,,,,
Ísland fékk aukadag í hvíld eftir leikinn erfiða við Ungverjaland og hann var kærkominn.,2,,,,,
Mér líður vel í líkamanum og nú er eftirvænting fyrir næsta leik.,2,,,,,
Bjarki Már Elísson spilar með Veszprém í sama landi og fékk ljót skilaboð frá í það minnsta einum Ungverja í leikslok.,0,,,,,
Besti staður sem ég hef komið til.,2,,,,,
Fólk frá Skandinavíu elskar að borða rétt og tala milljón tungumál.,2,,,,,
"Ivan Cupic, einn besti leikmaður í sögu Króatíu, elskar að horfa á íslenska karlalandsliðið í handbolta.",2,,,,,
Ísland spilar af mikilli orku og einbeitingu.,2,,,,,
"Þeir spila handbolta nákvæmlega eins og mér finnst hann eigi að vera spilaður, ég elska að horfa á Ísland.",2,,,,,
Stórþjóð í handboltaKróatar hafa löngum verið stórþjóð í handbolta en liðið var sigursælast á árunum 2004 til ársins 2018.,2,,,,,
Liðið á skilið hrós.,2,,,,,
Þetta var mjög sérstakur leikur og hann virkaði mjög langur.,2,,,,,
Þetta var sérstakt en það var gott að vinna og létta af pressunni.,2,,,,,
Við vildum mikið vinna þennan leik og það var gott að klára þetta.,2,,,,,
Þeir spila góða vörn og gera fá mistök.,2,,,,,
Ég vissi að við myndum lenda í erfiðleikum á einhverjum tímapunkti og þetta var erfitt allan leikinn.,0,,,,,
Liðið á hrós skilið fyrir að vinna.,2,,,,,
Eins og fyrir aðra leiki íslenska liðsins var mikil stemning fyrir leik.,2,,,,,
"„Ég er einmitt stödd hérna á „fan-zone“ núna við hliðina á höllinni og stemmningin er rosalega góð,“ segir Arna Steinsen, mikil íþróttakempa á árum áður, landsliðskona í handknattleik og knattspyrnu auk þess sem hún lagði stund á badminton í æsku.",2,,,,,
Svo hér er mikil stemmning í gangi og keppnisliðin gista hér á hótelinu.,2,,,,,
Það var gott að fá þennan aukadag og núna er eftirvænting að komast af stað aftur.,2,,,,,
"Það er komið smá stress í mann núna, þetta verður svakalegur leikur.",2,,,,,
Ég er hræðilegur sem þátttakandi.,0,,,,,
Ég hef haft góða tilfinningu fyrir þessu móti og allt lítur vel út.,2,,,,,
"Ef við vinnum þennan leik þá getum við farið léttir, ljúfir og kátir í Svíaleikinn því við eigum bara að vinna Slóveníu og Sviss.",2,,,,,
Við erum að mínu mati betra liðið.,2,,,,,
Þetta er alveg geggjað.,0,,,,,
Þú ferð ekkert í betri íþróttaferð en þetta.,2,,,,,
Örlítill séns.,0,,,,,
Höfum þetta spennandi.,2,,,,,
Þetta leit ekki vel út.,0,,,,,
Þetta er svo sannarlega ekki búið en það hefur gengið bölvanlega að ná að jafna.,2,,,,,
Heppnin með Króötum.,2,,,,,
Glimrandi gott.,2,,,,,
Gott gegnumbrot.,2,,,,,
Óðinn gerði þetta mjög vel.,2,,,,,
Ómar með hræðilega sendingu.,0,,,,,
Þetta á að vera brottvísun.,0,,,,,
Viktor Gísli ósáttur en vonandi kveikir þetta í honum.,0,,,,,
"Ömurlegur varnarleikur, lítil markvarsla en fín sókn.",0,,,,,
Sóknarleikurinn verið flottur en það hefur ekkert gengið í vörninni og markvarslan lítil.,0,,,,,
Íslenska liðið saknar Elvars Arnar mikið.,0,,,,,
Allt of auðvelt fyrir Króata að skora.,0,,,,,
Viktor ekki að finna sig.,0,,,,,
Dómararnir ekki sammála.,0,,,,,
Srna henti sér niður.,0,,,,,
Forljótt brot og maður hefur alveg séð rautt spjald á svona.,0,,,,,
Þvílík læti.,2,,,,,
Það var mikil stemning á hóteli hér við hliðina á fyrir leik.,2,,,,,
Íslenskir stuðningsmenn hafa verið stórkostlegir til þessa á mótinu.,2,,,,,
Mikilfengleg og falleg höll.,2,,,,,
Ég skil ekkert í hvað forsætisráðherrann er að fara.,0,,,,,
"Lausnin ekki innganga í Evrópusambandið „Ef þetta er einhvers konar uppgjöf hjá forsætisráðherra fyrir eigin efnahagsstefnu og þeirri staðreynd að verðbólgan virðist stefna í að fara yfir 5% á næstu mánuðum, þá er lausnin ekki fólgin í því að ganga til liðs við Evrópusambandið, þar sem hagvöxtur er minni, atvinnuleysi meira og krafturinn í efnahagslífinu er umtalsvert minni en á Íslandi.",0,,,,,
"Þannig að svarið er nei, Flokkur fólksins er ekki hlynntur því að við sækjum um aðild að Evrópusambandinu.",0,,,,,
"Það er auðvitað fáránlegt að ríkisstjórn sé að fara í einhverja vegferð, þegar hún stendur ekki á bak við hana,“ segir Sigurður Ingi sem bendir á að ef eigi að spyrja fólk um Evrópusambandið verði að spyrja réttu spurningarinnar.",0,,,,,
"Ekki náðist í Ásthildi Lóu Þórsdóttur formann þingflokksins, Lilju Rafneyju Magnúsdóttur þingmann Norðvesturkjördæmis eða Sigurð Helga Pálmason þingmann Suðurkjördæmis.",0,,,,,
"Ekki náðist í Þóru Gunnlaugu Briem, varamann Jónínu Bjarkar Óskarsdóttur, þingmanns Suðvesturkjördæmis.",0,,,,,
"„Þetta er súrt, það eru fyrstu viðbrögðin,“ sagði Gísli Þorgeir Kristjánsson, leikstjórnandi íslenska karlalandsliðsins í handbolta, í samtali við mbl. is eftir tapið gegn Króatíu í milliriðli tvö í Malmö í Svíþjóð í dag.",0,,,,,
Við vorum alltof linir í fyrri hálfleik og við leyfðum þeim að komast í þau skot sem þeir vildu komast í.,0,,,,,
Þeir þrýstu okkur aftur og við vorum að hjálpa markmönnunum okkar alltof lítið.,0,,,,,
Að spila 60 mínútur á móti þetta sterkri vörn og lenda aldrei í vandræðum nema einu sinni er sterkt.,2,,,,,
Það var gott flæði og við fengum nokkur opin skot.,2,,,,,
Þeir voru að skora mörg af sínum mörkum af tíu til ellefu metra færi og það gerir þetta virkilega svekkjandi.,0,,,,,
"Það verður virkilega gaman að mæta þeim á þeirra heimavelli og ég er spenntur fyrir því,“ bætti Gísli Þorgeir við í samtali við mbl.is.",2,,,,,
"„Við tökum kvöldið í það að svekkja okkur á þessu og svo er það bara næsti leikur,“ sagði Elliði Snær Viðarsson, línumaður íslenska karlalandsliðsins í handbolta, í samtali við mbl. is eftir tapið gegn Króatíu í milliriðli tvö í Malmö í Svíþjóð í dag.",0,,,,,
"Fyrsta tapið kom gegn lærisveinum Dags „Mér fannst við gera allt rétt þar til á síðustu sekúndu í vörninni, þá vorum við ekki nægilega harðir.",0,,,,,
Þeir eru með reynslumikla leikmenn og klóka og spiluðu vel úr þessu í lokin.,2,,,,,
Mannréttindaráð Sameinuðu þjóðanna samþykkti í dag harðorða ályktun um ástand mannréttindamála í Íran á sérstökum aukafundi ráðsins.,0,,,,,
Þorgerður Katrín Gunnarsdóttir var viðstödd umræðuna og ávarpaði fundinn þar sem hún ítrekaði að ofbeldi gegn friðsömum mótmælendum og fjöldaaftökum þyrti að linna.,0,,,,,
Í ályktun sinni fordæmir mannréttindaráðið ofbeldisfull viðbrögð yfirvalda við mótmælunum sem hófust 28. desember.,0,,,,,
"Framganga stjórnvalda í landinu hafi leitt til dauða þúsunda einstaklinga, þar á meðal fjölda barna.",0,,,,,
Fram kemur að þúsundir til viðbótar hafi verið handtekin og í mörgum tilvikum neitað um samskipti við sína nánustu.,0,,,,,
Áréttað er að langvarandi truflanir stjórnvalda á netaðgangi almennings og símasambandi brjóti gegn alþjóðlegum mannréttindalögum og komi í veg fyrir að hægt sé að afla upplýsinga um mannréttindabrot.,0,,,,,
Þá lýsir mannréttindaráðið áhyggjum af endurteknu ofbeldi stjórnvalda gegn eigin borgurum undanfarin ár.,0,,,,,
"Brýnir mannréttindaráðið það fyrir stjórnvöldum í Íran að stöðva ólögmæt dráp, handahófskenndar handtökur, kynbundið ofbeldi og pyndingar og láta af hótunum gagnvart mótmælendum og fjölskyldum þeirra.",0,,,,,
Mótmælin spruttu upp í kjölfar þess að Mahsa Amini var tekin af lífi í haldi lögreglu vegna brots hennar á ströngum reglum Írana um notkun hijab-slæðu.,0,,,,,
Við gerðum þetta vel frá byrjun.,2,,,,,
Ég er mjög ánægður með það.,2,,,,,
Hann er ánægður með svar sinna manna eftir nokkra erfiða leiki upp á síðkastið.,2,,,,,
Mér leið ekki vel allan leikinn en við spiluðum góðan leik og ég var ánægður með það og sérstaklega eftir leikinn við Svíþjóð sem var ekki góður.,0,,,,,
Ég hef ekki áhyggjur af því en ég fæ heldur ekki neina aukagleði úr þessu.,0,,,,,
Við spiluðum við þá í nóvember og þeir eru frábærir.,2,,,,,
"Skipverjar á ferskfisktogara Samherja, Björgúlfi EA gættu þess að stilla veiðarnar af til að sem flestir gætu fylgst með leiknum í beinni útsendingu, sem reyndist að vísu snúast upp í grátlegt tap Íslands.",0,,,,,
"Já, það hefur verið mikil og jákvæð stemning um borð, enda hafa allir góða trú á landsliðinu.",2,,,,,
Það er magnað að sitja í borðsalnum og fylgjast með leikjunum.,2,,,,,
Á fundinum í dag var samþykkt harðorð ályktun.,0,,,,,
"Í henni fordæmir mannréttindaráðið ofbeldisfull viðbrögð yfirvalda við mótmælunum sem hófust 28. desember og segir að framganga stjórnvalda í landinu hafi leitt til dauða þúsunda einstaklinga, þar á meðal fjölda barna.",0,,,,,
Þá kemur fram að þúsundir til viðbótar hafi verið handtekin og í mörgum tilvikum neitað um samskipti við sína nánustu.,0,,,,,
"„Á fundinum sendum við skýr og afdráttarlaus skilaboð til yfirvalda þessarar klerkastjórnar í Íran um að alþjóðasamfélagið hafni og fordæmi afdráttarlaust þessu miskunnarlausa ofbeldi sem íranskur almenningur hefur mátt sæta, bara fyrir það eitt að nýta tjáningarfrelsi sitt og rétt til friðsamlegra mótmæla,“ segir Þorgerður Katrín í samtali við mbl. is.",0,,,,,
Henni segist jafnframt þykja vænt um þann stuðning sem ályktunin fékk.,2,,,,,
"En það breytir ekki því að þetta skapar þrýsting líka á alþjóðasamfélagið, hvort sem það er Evrópusambandið, önnur ríki Evrópu, Bandaríkin eða fleiri, og að halda þrýstingnum á írönsk stjórnvöld til þess að þau hætti þessu ofbeldi og þessum hrottaskap sem þau eru að standa fyrir.",0,,,,,
"Það er líka hlustað á okkur þegar við tölum um jafnrétti og þessi mál sem við getum beitt okkur í og það er gott að finna þá fyrir þessum ótvíræða stuðningi, ekki bara fyrir okkur heldur ekki síst fyrir fólkið í Íran sem núna sýnir alveg óendanlegt hugrekki í því að fara út á götur og mæta byssum af hálfu íranskra stjórnvalda og vita að það getur kannski týnt lífi sínu af því að það er að berjast fyrir lýðræði og frelsi og nýta sín mannréttindi sem það hefur samkvæmt alþjóðalögum.",2,,,,,
"„Það tók smá tíma að sofna og maður naut þess að vinna leikinn og tryggja okkur tvö stig inn í milliriðilinn,“ sagði Elliði Snær Viðarsson, landsliðsmaður í handbolta, í samtali við Morgunblaðið.",2,,,,,
"Hann stóð yfir í tvo tíma, var mjög hægur og með sérlega mörgum vafaatriðum, sem mörg hver féllu með ungverska liðinu.",0,,,,,
Hann var rosalega hægur og þeir drógu okkur aðeins niður á sitt plan.,0,,,,,
Það gekk vel því við höfðum meiri tíma en venjulega til að stilla saman strengi.,2,,,,,
Eftir allra fyrstu varnirnar var Einar frábær og það var auðvelt að spila með honum.,2,,,,,
Janus og Ómar voru svo í bakvörðunum sinn hvorum megin við okkur og voru flottir.,2,,,,,
Þá var Viktor stórkostlegur fyrir aftan.,2,,,,,
Það gerði lífið auðveldara.,2,,,,,
Elliði Snær hefur spilað vel á EM til þessa.,2,,,,,
Þetta er mjög mikill skellur og sérstaklega fyrir hann persónulega.,0,,,,,
Það er hörmulegt fyrir hann að vera dottinn út og geta ekki verið meira með.,0,,,,,
Hann verður eitthvað með okkur í næstu leikjum en það er ömurlegt fyrir hann að geta ekki tekið þátt í þessu.,0,,,,,
"Enginn mun tryggja íslenska hagsmuni aðrir en Íslendingar, hugmyndir um að aðrir geri það eru óraunhæf óskhyggja.",0,,,,,
"Ísland sé eftir sem áður í viðkvæmri stöðu, en hún játar að viðbrögðin við aðsteðjandi vá fram til þessa sé ekki traustvekjandi.",0,,,,,
Norðurmakedónskir dómarar dæmdu oft á köllum stórfurðulega.,0,,,,,
Við sem lið gerðum það ekki nógu vel í fyrri hálfleik.,0,,,,,
Við eigum ekki að vera að einbeita okkur að svona hlutum og það er eitthvað sem við lögum þegar líður á mótið.,0,,,,,
"Það var sama hvað við reyndum, við höfðum engin áhrif á dómarana.",0,,,,,
"Dagur Sigurðsson, landsliðsþjálfari Króatíu í handbolta, átti erfitt með að sofna eftir tapið slæma gegn Svíþjóð á EM karla í gærkvöldi.",0,,,,,
Maður er enn pirraður eftir leikinn í gær.,0,,,,,
Við komum seint á hótelið og það var erfitt að sofna.,0,,,,,
Kvöldverðurinn hefur áunnið sér orðspor sem glæsilegasti matarviðburður sinnar tegundar hér á landi.,2,,,,,
Hjónin Katrín Þráinsdóttir og Þórir mættu prúðbúin á Hátíðarkvöldverð í Hörpu nýverið þar sem þau skemmtu sér konunglega.,2,,,,,
Við áttum margar góðar stundir á félagsfundum og viðburðum.,2,,,,,
Eigum að vera stolt sem þjóð Þórir talar af miklum metnaði um íslenskt hráefni.,2,,,,,
Nálægðin við náttúruna skiptir öllu.,2,,,,,
En við erum stundum of dugleg að rakka okkur niður.,0,,,,,
Við þurfum að vera stolt af öllu því sem við eigum og getum.,2,,,,,
"Ég sem matreiðslumeistari, mig langar að hvetja fólk áfram í eldhúsinu svo öllum gangi sem best.",2,,,,,
Við þurfum einnig að tileinka okkur þessa hugsun í öllu og samgleðjast þegar vel gengur.,2,,,,,
Ég held að í okkar litla samfélagi geti öfund verið okkar versti óvinur.,0,,,,,
Þórir kann að meta að grilla og á sitt eigið grillstæði þar sem hann getur sinnt matnum í hvaða veðri sem er.,2,,,,,
Eftir leikina hefur söngurinn Lífið er yndislegt í flutningi Hreims Arnar Heimissonar hljómað þar sem stuðningsmenn íslenska landsliðsins hafa tekið hressilega undir sem og leikmenn landsliðsins.,2,,,,,
"Það hefur verið ólýsanleg stemning á meðal okkar frábæru stuðningsmanna og ég er alveg sannfærður um það að ef við hefðum ekki verið með þennan stuðning þá hefði leikurinn á móti Ungverjum ekki farið eins og hann fór, segir Jón Gunnlaugur við Morgunblaðið.",2,,,,,
"„Þetta var rosalega gaman,“ sagði Viggó Kristjánsson, landsliðsmaður í handbolta, í samtali við mbl. is um sigurinn á Ungverjalandi á EM í handbolta.",2,,,,,
Það var ótrúlega gaman að vinna fyrir framan íslensku stuðningsmennina og fara með tvö stig í milliriðil.,2,,,,,
Við náðum aldrei að slíta þá frá okkur.,0,,,,,
Dómararnir voru kannski óöruggir í nokkrum atriðum en það var frábært að vinna.,2,,,,,
Í 27 er hinseginleikanum gefið rými í gleði og kærleika.,2,,,,,
Samband Gertrude og Alice blómstrar og sjá má skýrt ástina og virðinguna sem ríkir á milli þeirra.,2,,,,,
Beðið eftir guði.,2,,,,,
"Janus Daði Smárason, landsliðsmaður í handbolta, er spenntur fyrir leik Íslands við Króatíu á EM í dag.",2,,,,,
Ungverjaleikurinn skiptir engu máli ef við ætlum að tapa næstu leikjum.,0,,,,,
"Evrópusambandið fyrir að hafa beitt tollum á Ísland, sem væri í trássi við EES-samninginn, og sagði hagsmunagæslu ríkisstjórnarinnar hafa veikst.",0,,,,,
Holland trónir á toppnum.,2,,,,,
"Ég er mjög góður núna, í toppstandi í skrokknum og maður er búinn að ná sér niður eftir sigurinn á Ungverjum.",2,,,,,
Þetta var algjör snilld.,2,,,,,
"Ofanrituðum leið ekki sérlega vel meðan á leiknum við Ungverja stóð, þar sem stressið tók yfir.",0,,,,,
Mér leið mjög vel og mér fannst við vera með ákveðna yfirhönd.,2,,,,,
Vörnin rúllaði vel og ég hafði alltaf trú á við myndum vinna.,2,,,,,
Ég var heilt yfir rólegur og maður var svo hrikalega ánægður í leikslok.,2,,,,,
Við erum með breiðan hóp og það var frábært að sjá hvernig Einar Þorsteinn kom inn í vörnina og stóð sig frábærlega.,2,,,,,
Að sama skapi er mjög vont að missa Elvar Örn.,0,,,,,
Ef við erum vel undirbúnir og með baráttuna í lagi þá verðum við góðir.,2,,,,,
"Það er rólegt og gott hérna, hótelið gott og maturinn góður.",2,,,,,
Að sama skapi er tilhlökkun að fara til Malmö og spila í stærri höll og á stærra sviði.,2,,,,,
Ég á ekki von á öðru en að það verði góð stemning þar líka.,2,,,,,
Það þarf að standa betur með heimilunum í landinu.,0,,,,,
Það er verið að þrengja stöðu þeirra og þau upplifa núna auknar álögur í formi skattahækkana og greiðslu opinberra gjalda.,0,,,,,
"Geri þeir það ekki þegar næstu nágrannar þeirra séu í úlfakreppu, grafi það einnig undan fullveldisrétti Íslands.",0,,,,,
"Ég hef reyndar fengið boð á Davos tvö ár í röð, en hef afþakkað þau.",0,,,,,
"Við sem fullvalda þjóð getum ekki látið okkar arfleifð í þessu máli vera þá, að okkar næstu nágrannar, með sjálfsákvörðunarrétt í mjög mörgum málum og gott samkomulag við Dani um sína framtíð, að við samþykkjum eða styðjum áform um innlimun Grænlands.",0,,,,,
"Það á ekki aðeins við um Ísland, það á við um svo mörg lönd, og það gjörsamlega breytir allri alþjóðaskipan ef það fer að verða nýja lögmálið.",0,,,,,
"Íslendingar eru sjálfstæð þjóð í Norður-Atlantshafi, við getum ekki liðið að í okkar heimshluta, í okkar næsta nágrenni, í okkar nánasta nágrannaríki, séu stigin skref sem ganga þvert á sjálfsákvörðunarrétt þjóða.",0,,,,,
Er þetta óþægilegt?,0,,,,,
"En ég get ekki sem forsætisráðherra liðið það að það sé talað um að eina leiðin til að verja norðurslóðir, til að verja Norður-Atlantshafið, sé að slá eign sinni á lönd og þjóðir hér á svæðinu.",0,,,,,
Þessi aðgerð að senda 37 hermenn til Grænlands reyndist heldur betur misráðin og vilja menn keppa við Bandaríkjaforseta í bráðræði eða hverflyndi?,0,,,,,
Þessi umræða hefur staðið yfir í um 12-13 mánuði og viðbrögðin hafa sannarlega verið yfirveguð.,2,,,,,
"Nei, en það er ekki heldur til friðar fallið að hóta því að innlima annað ríki.",0,,,,,
Það er einlæg ósk allra sem ég tala við.,2,,,,,
En þetta er óþægileg staða og auðvitað er fólk að velta fyrir sér viðbrögðum ef diplómatísk lausn finnst ekki.,0,,,,,
"En með því að gera það binda enda á stríðið þá er ég að hjálpa Evrópu, hjálpa NATO, og þangað til nú síðustu daga... þegar ég sagði þeim frá Íslandi, þá elskuðu þau mig.",2,,,,,
"Hann hélt áfram: „Með allan þann pening sem við eyðum, með allt þetta blóð, svita og tár, þá veit ég ekki hvort þau yrðu til staðar fyrir okkur.",0,,,,,
"Þau eru ekki til staðar fyrir okkur þegar kemur að Íslandi, það get ég sagt ykkur.",0,,,,,
"Allt varð vitlaust þegar lokaflautið hljómaði í sigri Íslands á Ungverjalandi, 24:23, í lokaleik F-riðilsins á Evrópumótinu í handbolta í Kristianstad í Svíþjóð í gærkvöldi.",0,,,,,
Elliði Snær Viðarsson rífur í Jón Halldórsson formann HSÍ í fögnuðinum eftir leik.,0,,,,,
"Viktor Gísli átt stórkostlegan leik í sigri Íslands á Ungverjalandi, 24:23, í lokaleik F-riðilsins á Evrópumótinu í handbolta í Kristianstad í Svíþjóð í gærkvöldi.",2,,,,,
"Það má alveg fagna því, hvað sem öðru líður.",2,,,,,
Elvar Örn: Andlega heilsan er ekki góð,0,,,,,
"Trump minntist ítrekað á Ísland. Hafi verið einhver umræða um Ísland „Í mínum huga, hafandi séð báðar ræðurnar, þá held ég að hann sé klárlega að mismæla sig en hins vegar, án þess að ég sé einhvers konar hegðunarsálfræðingur eða eitthvað svoleiðis, að þá nefnir maður sjaldan hluti sem maður hefur alls ekki verið að hugsa um eða tala um,“ segir Erlingur í samtali við mbl. is.",0,,,,,
"Ýmir Örn, sem er 28 ára gamall, er lykilmaður í varnarleik íslenska liðsins en hann fékk að líta beint rautt spjald fyrir brot á Gergő Fazekas strax í upphafi síðari hálfleiks.",0,,,,,
Samstarfið sé laskað en bandalagið hafi staðið af sér ýmislegt í gegnum tíðina.,0,,,,,
"Hafa menn víða um heiminn verið duglegir að gera grín að ræðu hans og ruglingi, þá sérstaklega á samfélagsmiðlinum X.",0,,,,,
"Góðar samræður „Þetta voru góðar samræður,“ sagði Rutte um fundinn.",2,,,,,
En þegar frumvarpið er skoðað í heild er ljóst að þessi markmið eru ekki studd með bindandi ákvæðum í frumvarpinu.,0,,,,,
Það er ekki varúðarnálgun – og það er ekki raunveruleg vernd.,0,,,,,
Þetta mun festa opið sjókvíaeldi í sessi um ókomna tíð og koma í veg fyrir að umhverfisvænni lausnir verði ráðandi í greininni.,0,,,,,
"Ekki verður auðvelt að breyta þessu í framtíðinni ef búið er að gefa í reynd sjókvíaeldisfélögum eignarrétt í auðlindinni, og verður þá íslenska ríkið og þjóðin mögulega skaðabótaskyld.",0,,,,,
Hótanir á borð við þessar eru fáheyrðar.,0,,,,,
Kvað hann Grænland orðið að þráhyggju hjá Donald Trump Bandaríkjaforseta sem hótaði tíu prósenta viðbótartollum á vörur þeirra ríkja sem mótmæla yfirtöku Bandaríkjanna á Grænlandi.,0,,,,,
"Ráðherra minntist einnig á, í viðtali frá ráðstefnunni í Davos sem norski miðillinn Document vitnar í, að ummæli Trumps um Ísland í nýlegri ræðu gætu kveikt neikvæðar tilfinningar á Íslandi, „þetta held ég hafi kannski kveikt dálitla óöryggistilfinningu á Íslandi“, sagði Støre en Document afgreiðir þau ummæli hans sem grín og segir hann hafa brugðið fyrir sig dæmigerðum niðrunartón að hætti íbúa Vestur-Óslóar.",0,,,,,
"„Ég var ánægður með frammistöðuna hjá liðinu,“ sagði Teitur Örn Einarsson, landsliðsmaður í handbolta, í samtali við mbl. is í Kristianstad í Svíþjóð þar sem Ísland leikur í F-riðli á Evrópumótinu.",2,,,,,
Menn eru æstir í byrjun og ýmislegt að gerast og svo teygist úr þessu.,0,,,,,
Tapið var afar svekkjandi en Ungverjar skoruðu ekki mark á síðustu fimm mínútum leiksins á meðan Króatar skoruðu fimm mörk.,0,,,,,
Tapið gerði það að verkum að Ungverjar féllu úr leik á eigin heimavelli sem þóttu mikil vonbrigði og sagði Ungverjinn István Gulyás starfi sínu lausu eftir mótið.,0,,,,,
"Það er frábært að þeir sem koma inn af bekknum skila sínu,“ sagði landsliðsmaðurinn Elvar Örn Jónsson í samtali við mbl.is.",2,,,,,
Allt verður miklu erfiðara ef við töpum í kvöld og við megum ekki við því.,0,,,,,
Við erum ekki lengur efnilegt lið heldur gott lið.,0,,,,,
Þetta hefur litið vel út.,2,,,,,
"Það er jákvæð orka og báðir leikir heilt yfir góðir,“ sagði Björgvin Páll er hann ræddi við mbl. is í Kristianstad þar sem riðill Íslands er leikinn.",2,,,,,
Við héldum ró okkar og við vitum hvað við erum góðir.,2,,,,,
Ég þurfti að leika í leikriti og kom síðan til Kaupmannahafnar í gær og lenti í lestarruglinu.,0,,,,,
Þetta var góður leikur.,2,,,,,
Við vorum aðeins að klúðra í byrjun og tapa boltanum klaufalega.,0,,,,,
Þetta var skemmtilegur leikur að spila.,2,,,,,
Við sinntum okkar vinnu vel.,2,,,,,
"Ég er búinn að vera í kringum mörg lið í kringum ævina og það er mögnuð stemning í hópnum, mikil einbeiting og það er eitthvað stórt framundan, ég hef ofurtrú á því.",2,,,,,
Það eru þúsundir Íslendinga hérna og það er stórkostlegt að finna stuðninginn hérna og ég heyri það á öllum sem að liðinu koma að þeir hafa sjaldan upplifað annað eins.,2,,,,,
Seinni hálfleikurinn byrjaði illa fyrir Ísland því Ýmir Örn Gíslason fékk beint rautt spjald snemma í honum.,0,,,,,
Eftir það tóku við æsispennandi lokamínútur.,2,,,,,
"Á þeim stóð vörnin vel, Viktor Gísli varði enn betur og Íslandi tókst að finna glufur hinum megin.",2,,,,,
Ég elska þig.,2,,,,,
Þetta er svo rosalega gaman.,2,,,,,
Þvílíkur styrkur sem íslenska liðið sýndi í kvöld.,2,,,,,
Til hamingju Ísland.,2,,,,,
Mjög skrítinn dómur.,0,,,,,
Víti dæmt.,0,,,,,
Það er hættulegt.,0,,,,,
Þetta var ljótt brot.,0,,,,,
Misheppnuð tilraun til að skora sirkusmark.,0,,,,,
Þetta er ótrúlega skrítið.,0,,,,,
Janus að flýta sér of mikið.,0,,,,,
Þá ver maður bara aftur og nú verður allt vitlaust í stúkunni!,0,,,,,
Niðurstaðan er allavega sú að Ungverjaland fær boltann og enginn skilur neitt.,0,,,,,
Meiriháttar þvæla.,0,,,,,
"Síðast efldi það íslenska liðið að fá svona vitleysu í andlitið, á móti Póllandi.",0,,,,,
Þetta er einn skrítnasti dómur sem ég hef séð.,0,,,,,
Átti aldrei að vera meira en brottvísun.,0,,,,,
Ýmir fór eitthvað í hann.,0,,,,,
Það er ákveðið afrek miðað við grunsamlega lélega dómgæslu.,0,,,,,
Viktor Gísli og Gísli Þorgeir báðir geggjaðir.,0,,,,,
Þetta var klárt brot en ekkert dæmt.,0,,,,,
Keyrður niður og fær brottvísun fyrir leikaraskap.,0,,,,,
Meiri þvælan.,0,,,,,
"Rosaleg spenna í höllinni, svakaleg harka í leiknum og mikið sem gengur á.",2,,,,,
Gísli verið stórkostlegur hingað til.,2,,,,,
Það er farið mjög illa í Gísla og dómararnir ætla að skoða þetta í VAR.,0,,,,,
Þetta er að minnsta kosti brottvísun.,0,,,,,
Sá er að spila vel.,2,,,,,
"Dómararnir segja að Íslendingar hafi varist innan teigs, sem er alls ekki rétt.",0,,,,,
Það var lagið!,2,,,,,
Ég kvarta aldrei yfir dómgæslu á þessum vettvangi en hún er búin að vera ömurleg.,0,,,,,
Íslendingar aftur mjög ósáttir.,0,,,,,
Íslendingar snöggir að missa boltann.,0,,,,,
Allir Íslendingar í höllinni brjálaðir.,2,,,,,
Gísli Þorgeir lá eftir með höfuðmeiðsli og dómararnir dæmdu ekkert og stöðvuðu ekki einu sinni leikinn.,0,,,,,
Seldi þetta vel.,2,,,,,
