text,label,,,,,"0=negative, 1=neutral, 2=positive"
Vé­dís Huld heims­meist­ari í Sviss,2,,,,,
Tók­ust á: „Hvaða skæt­ing­ur er þetta?“,0,,,,,
Tap gegn Úkraínu á EM,1,,,,,
Sig­ur Kær­leiks og frels­is,2,,,,,
Aðal­heiður Anna heims­meist­ari í slaktauma­tölti,2,,,,,
Árni Björn lét for­yst­una ekki af hendi,1,,,,,
Seg­ir ráðherra ekki ætla að mæta á fund­inn,1,,,,,
„Þá fyrst fauk í okk­ur“,1,,,,,
Glæsi­leg­ur sig­ur og Ísland í átta liða úr­slit,2,,,,,
Vind­mylluæðið stefn­ir í tröllaukið nátt­úr­uníð,0,,,,,
Nafla­streng­ur­inn aldrei slitnað,2,,,,,
Ísland niður um þrjú sæti,0,,,,,
„Þetta er rík­is­leynd­ar­mál“,1,,,,,
Tap í fyrsta leik á EM,0,,,,,
Strák­arn­ir skoruðu 43 mörk,1,,,,,
Þarf að koma í veg fyr­ir refsitolla ESB,0,,,,,
„Haus­inn er alltaf stærsta hindr­un­in“,0,,,,,
Ein vin­sæl­asta hljóm­sveit Íslands vakn­ar úr dvala,2,,,,,
Fjög­ur gull Íslands og fjög­ur sæti á EM í höfn,2,,,,,
Evr­ópu­um­ræða trufl­ar brýnni mál,0,,,,,
Ísland tapaði en náði sín­um besta ár­angri,1,,,,,
Bætt í haf­rann­sókn­ir við Ísland,1,,,,,
Ótrú­leg starfs­heiti á ja.is reynd­ust öll sönn,2,,,,,
"Hug­sjón, málæði og kjark­ur",1,,,,,
Ísland nær ekki Norður­lönd­un­um,1,,,,,
Þetta felst í sam­komu­lagi Íslands við Palestínu,1,,,,,
Vill taka upp „norsku leiðina“ í út­lend­inga­mál­um,1,,,,,
Tekið fagn­andi í Kan­ada,2,,,,,
In­sta­gram: Lauf­ey sló miðasölu­met,1,,,,,
Rauðasands­ref­ir ekki ófrjó­ir út af lax­eldi,0,,,,,
„Þetta var al­veg rosa­legt“,2,,,,,
Tap gegn Nor­egi á EM,0,,,,,
Tæki­færi sem alla dreym­ir um,2,,,,,
Nýtt flug­fé­lag hef­ur dag­legt flug til Íslands,2,,,,,
Fjölg­un kall­ar á nýja og betri stefnu,1,,,,,
Menn­ing íþrótt­anna heill­ar mig alltaf,2,,,,,
Fór aft­ur á kynþroska­skeiðið 31 árs,1,,,,,
Ísland á ekki að íhuga aðild að ESB,1,,,,,
22 marka sig­ur Íslands í fyrsta leik,2,,,,,
Hvetja til sam­stöðu gegn toll­um ESB,1,,,,,
Erfitt fyr­ir fyr­ir­tæki að bregðast við toll­un­um,0,,,,,
Minnsti þétt­leiki mak­ríls síðan 2010,1,,,,,
„Gögn og upp­lýs­ing­ar eru ekki traust­ar“,0,,,,,
Öryggis­viðbragð virkjað og þyrl­an kölluð út,1,,,,,
Von­ar að ekki þurfi að höfða mál vegna ESB-tolla,1,,,,,
Lars hlakkaði til að hitta vini sína,1,,,,,
Frétta­skýr­ing: Hve skúffuð og spæld er vor æska,0,,,,,
Sýn seg­ir sport­pakka Sím­ans ekki sam­bæri­leg­an,1,,,,,
Með því verðum við besta ís­lenska liðið í sög­unni,2,,,,,
„Toll­ar eins og þess­ir eru skatt­ar“,0,,,,,
Fékk inn­blást­ur frá vin­konu sinni og fór í há­skóla í Banda­ríkj­un­um,2,,,,,
Það sem þingið kláraði ekki,1,,,,,
Afstaða ESB til hags­muna Íslands ligg­ur ekki fyr­ir,1,,,,,
Sagði Sig­mund Davíð „óvin nr. 1“,0,,,,,
Banda­rík­in í vexti en Evr­ópa í vanda,1,,,,,
Íslensku stelp­urn­ar fengu skell,0,,,,,
Tap á Ítal­íu,0,,,,,
Yrði skrítn­asti leik­ur ævi minn­ar,0,,,,,
"Á EM eru þetta amma, afi og all­ir",1,,,,,
Stór­sig­ur Íslands í loka­leikn­um,2,,,,,
Styður stofn­un ís­lenskr­ar leyniþjón­ustu,2,,,,,
Naumt tap gegn Pól­verj­um,0,,,,,
Tap gegn Tyrkj­um á EM,0,,,,,
Íslensku stúlk­urn­ar máttu þola tap,0,,,,,
Ekki hlynnt leyniþjón­ustu hér á landi,0,,,,,
Farið að minna á und­ir­gefni Jó­hönnu­stjórn­ar­inn­ar,1,,,,,
Brus­sel-dans og hags­muna­gæsl­an lam­ast,0,,,,,
Ísland er dem­ant­ur – hver erf­ir þenn­an dem­ant?,2,,,,,
Gæslu­v­arðahald fram­lengt yfir frönsku kon­unni,0,,,,,
Nýtt morgun­korn Blæju,1,,,,,
Hóp­ur­inn klár fyr­ir Ítal­íu,2,,,,,
Ekki áhlaupa­verk að end­ur­heimta full­veldið,1,,,,,
Töf­in skaðleg fyr­ir heilsu og mann­lega reisn,0,,,,,
Ólaf­ur Karl í fjórðu deild,1,,,,,
Stúlk­urn­ar töpuðu fyr­ir Hollandi,0,,,,,
Mun berj­ast áfram fyr­ir ís­lensk­um hags­mun­um,2,,,,,
Óraun­hæft að taka þráðinn upp aft­ur,0,,,,,
Fjalla um heims­fræga menn,1,,,,,
Stór­kost­legt fyr­ir 13 ára Hilm­ar,1,,,,,
Ólík­legt að 15% toll­ar leiði til sam­drátt­ar,1,,,,,
Hve háir eru toll­ar Trumps?,1,,,,,
Mynd­band: Eft­ir­lits­flug Land­helg­is­gæsl­unn­ar yfir Síld­ars­muguna,1,,,,,
Enski bolt­inn í ódýr­ari pakka hjá Sím­an­um,1,,,,,
Staðan óljós en ætti ekki að hafa áhrif á Al­votech,1,,,,,
Fyrri hálfleik­ur varð ís­lensku strák­un­um að falli,0,,,,,
Blaut tuska í and­litið á Íslend­ing­um,1,,,,,
Halla heim­sæk­ir „Nýja Ísland“,1,,,,,
Ráðuneytið áður kært skemmd­ar­verk til lög­reglu,0,,,,,
Kristrún tjá­ir sig ekki um vernd­artoll­ana í bili,1,,,,,
Skipt­ir mjög miklu máli fyr­ir ís­lensk­an fót­bolta,1,,,,,
Þung­ar áhyggj­ur á Íslandi og í Nor­egi,0,,,,,
"Eyddi „mörg­um, mörg­um klukku­tím­um“ í sturtu",1,,,,,
Evr­ópu­sam­bandið læt­ur sverfa til stáls,0,,,,,
Ísland verði ekki kúgað inn í ESB,1,,,,,
Stór­sig­ur á Fær­eyj­um í fyrsta leik,2,,,,,
Get­um unnið leiki á EM,2,,,,,
Ísland fast í ákveðnum víta­hring,0,,,,,
Andri kom­inn til Tyrk­lands,1,,,,,
Til­laga um aft­ur­köll­un dó í rík­is­stjórn,0,,,,,
„Ekki eitt­hvað sem þú finn­ur aft­an á Cheer­i­os-kassa“,1,,,,,
Fram­leiðni dregst sam­an,0,,,,,
Strák­arn­ir fengu skell gegn Póllandi,0,,,,,
ESB-sinn­ar leiti dyr­um og dyngj­um í skjala­safni,1,,,,,
Vega­gerðin var­ar við vatna­vöxt­um: Góð ráð frá 4x4,1,,,,,
Kan­ada hyggst viður­kenna sjálf­stæði Palestínu,1,,,,,
Stór­sig­ur ís­lensku strákanna,2,,,,,
Seg­ir Þor­gerði fara með rang­færsl­ur,0,,,,,
Áhorf­enda­metið á EM stór­s­legið,2,,,,,
Veg­ur að sam­keppn­is­hæfni,2,,,,,
Ræði óform­lega við æðstu ráðamenn ESB,1,,,,,
Samn­ing­arn­ir skaðam­innk­un fyr­ir ESB,2,,,,,
Í sam­keppni við lönd sem spila eft­ir öðrum regl­um,1,,,,,
Störf hóps­ins sem Ingi­björg yf­ir­gaf langt kom­in,1,,,,,
Skuld­bund­in að fylgja stefnu ESB,1,,,,,
Fel­ur í sér skuld­bind­ingu,1,,,,,
Útskýr­ir úr­sögn­ina: „Ég tek ekki þátt í því“,1,,,,,
40 til 60% af út­flutn­ingi Elkem til Evr­ópu,1,,,,,
Eng­ar vís­bend­ing­ar um fjár­mögn­un gereyðing­ar­vopna,1,,,,,
Ekki þung­ar áhyggj­ur ál­vera,1,,,,,
Verið að aðlaga Ísland að ESB,1,,,,,
Lít­il áhætta stafi af Norður-Kór­eu og Íran,1,,,,,
Gætu beitt ákvæðinu oft­ar,1,,,,,
Svekkj­andi tap ís­lensku strákanna,0,,,,,
Fær­ey­ing­ar taka þátt í refsiaðgerðum,1,,,,,
Hvet­ur ríki til að viður­kenna sjálf­stæði Palestínu,1,,,,,
Íslensku strák­arn­ir leika til úr­slita,2,,,,,
Leggja tolla á kís­il­járn: Stefnu­breyt­ing ESB,1,,,,,
Stúlk­urn­ar spila um bronsið,1,,,,,
Afstaðan óbreytt: Palestína ekki sjálf­stætt ríki,1,,,,,
Tjónið gæti numið hundruðum þúsunda,0,,,,,
Brus­sel­menn leggja ESB-lín­urn­ar,1,,,,,
Elías um landsliðið: Átti skilið fleiri tæki­færi,2,,,,,
70 millj­arðar til varn­artengdra verk­efna,1,,,,,
Nauðsyn­legt að beita þrýst­ingi,1,,,,,
Stór­leik­ur Lauf­eyj­ar þegar Ísland vann bronsið,2,,,,,
Tap fyr­ir Bosn­íu í fyrsta leik,0,,,,,
Íslensku dreng­irn­ir unnu Ólymp­íu­mótið,2,,,,,
Íkveikja í Laug­ar­dal: Sviðin jörð og manna­skít­ur,0,,,,,
Ísland nældi sér í heiður­sverðlaun á Ólymp­íu­leik­un­um,2,,,,,
Yf­ir­lýs­ing frá Kristó­fer Acox,1,,,,,
Ísland hef­ur umbreytt sin­fón­ísk­um hljómi,1,,,,,
Gamla ljós­mynd­in: Ólymp­íu­keppn­in,1,,,,,
„Hef fyllt í þau skörð sem mig sjálfa skorti sem barn“,2,,,,,
Að vinna málstaðnum gagn,1,,,,,
Merkúr Máni vann til bronsverðlauna,1,,,,,
Lög­regla var ekki með viðveru á mót­mæl­un­um,1,,,,,
Ból­ar ekk­ert á svör­um frá ráðuneyt­inu,1,,,,,
Vill að hægt verði að vísa Ass­ar úr landi,1,,,,,
Of­beld­is­full öfga­hyggja er áhyggju­efni,0,,,,,
Auka­atriði hvar Ísland stend­ur í ferl­inu,1,,,,,
Stór­sig­ur strákanna sem fara í und­an­úr­slit,2,,,,,
Ísland í undanúr­slit þrátt fyr­ir tap,1,,,,,
Ekk­ert um að semja,0,,,,,
Mik­ill áhugi á leikj­um Íslands á Euroba­sket,2,,,,,
Æfinga­hóp­ur­inn fyr­ir EM val­inn,1,,,,,
Ísland opn­ar dyr fyr­ir ESB til að hafa áhrif á sjáv­ar­út­veg,1,,,,,
Gæt­um fellt niður alla skatta,1,,,,,
Ætla að viður­kenna Palestínu sem sjálf­stætt ríki,1,,,,,
Aldrei form­lega dreg­in til baka,0,,,,,
Segja Ísland ekki aðlaga sig að sjáv­ar­út­vegs­stefnu ESB,1,,,,,
Rækju­skel í húð- og lækn­inga­vör­ur,1,,,,,
Íslenskt fyr­ir­tæki nú með alþjóðlega teng­ingu,2,,,,,
Keyrt á tvo ís­lenska drengi á Ólymp­íu­hátíð,1,,,,,
Hægt að hefja viðræður þaðan sem frá var horfið,1,,,,,
Þor­steinn verður áfram með landsliðið,1,,,,,
Ísland ní­unda rík­asta land í heimi,1,,,,,
Rúss­nesk­ir tog­ar­ar á veiðum skammt frá lög­sögu,1,,,,,
Mik­il­vægt að fá upp­lýs­ing­ar um vilja­yf­ir­lýs­ing­una,1,,,,,
HBO Max opn­ar á Íslandi í dag,1,,,,,
Ráðist á ljós­mynd­ara mbl.is á mót­mæl­um,0,,,,,
Ágúst Þór hætt­ur,0,,,,,
Kynn­ir frum­varp um brott­fara­stöð út­lend­inga,1,,,,,
Vænta svara um viðskiptaþving­an­ir á morg­un,1,,,,,
Sig­ríður um árás­ina: „Þetta er al­var­leg þróun“,0,,,,,
Fé­lagið Ísland-Palestína harm­ar árás­ina,0,,,,,
Sterk­ur sig­ur Íslands gegn Nor­egi,2,,,,,
Mynd­skeið náðist af árás­inni,1,,,,,
Golli seg­ir árás­ina forkast­an­lega,0,,,,,
„Því­líkt strauma­brjálæði“,0,,,,,
Um­sókn­in „dreg­in til baka“,1,,,,,
Ótví­ræð spor Ursulu í nátt­úru Íslands,1,,,,,
„Hind­ber eru eins holl og þau eru fal­leg“,2,,,,,
Ísland með Serbíu og Portúgal í riðli,1,,,,,
Hef­ur áður kom­ist í kast við lög­in,1,,,,,
Áhyggju­efni að öfga­hóp­ar birt­ist hér­lend­is,1,,,,,
Form­galli út­skýr­ir af hverju um­sókn­in er virk,1,,,,,
Íslensku strák­arn­ir í úr­slita­leik um sæti í A-deild,1,,,,,
Seg­ir yf­ir­lýs­ing­una byggða á mis­skiln­ingi,0,,,,,
Nýta veiðarfæri í þrívídd­ar­prent­un,1,,,,,
Pretty­boitjok­ko held­ur áfram að skína,2,,,,,
Nýt­ing án rán­yrkju,0,,,,,
Stór­sig­ur í síðasta leik Íslands,2,,,,,
Stór­leik­ur Kristjáns þegar Ísland féll um deild,1,,,,,
Breyt­ir öllu en ekki víst hvernig,1,,,,,
Ísland byrj­ar best allra í Evr­ópu­mót­un­um,2,,,,,
Enski bolt­inn ekki seld­ur sér,1,,,,,
„Farið með mig á mjög ólík­lega staði“,1,,,,,
„Þetta er bæði fræðandi og áhuga­verð vinna“,2,,,,,
Óska eft­ir virkj­un­ar­leyfi til bráðabirgða,1,,,,,
Sann­fær­andi sig­ur í fyrsta leik,2,,,,,
Þrett­án marka sig­ur strákanna,2,,,,,
Stefn­ir „lóðbeint með þjóðina“ inn í ESB,1,,,,,
„Allt sem við óttuðumst reynd­ist rétt“,2,,,,,
Alþjóðleg­ur risi kaup­ir Öskju,1,,,,,
„Aldrei minnst á þetta við mig“,1,,,,,
Ísland spil­ar um 13.-16. sæti,1,,,,,
Seinni hálfleik­ur­inn varð Íslandi að falli,0,,,,,
Ísland í þriðja styrk­leika­flokki,1,,,,,
Seg­ir Íslend­inga vilja aðild­ar­viðræður við ESB,1,,,,,
Akst­ur í út­lönd­um: að hverju þarf að gæta?,1,,,,,
Hefja viðræður um varn­ar­sam­starf,1,,,,,
Um­sókn Íslands enn í gildi,1,,,,,
„Við mun­um ekki sitja hljóð og horfa á“,1,,,,,
Keppn­in skili hundruðum millj­óna í þjóðarbúið,2,,,,,
Ísland taki þátt í alþjóðleg­um verk­efn­um ESB,1,,,,,
Guðbjörg fann ást­ina í Friðar­há­skóla Sam­einuðu Þjóðanna,2,,,,,
Held­ur gam­aldags ráðstefn­ur,1,,,,,
Held­ur list­sýn­ingu hundrað ára gam­all,1,,,,,
Arn­dís Diljá á leið í úr­slit,2,,,,,
Þing­menn tjái sig ekki um nöfn­in á list­an­um,1,,,,,
Gef­ur ekk­ert fyr­ir orð von der Leyen,0,,,,,
Stórt tap fyr­ir Nor­egi,0,,,,,
Frétta­skýr­ing: Að þurfa leyfi fyr­ir stóru og smáu,0,,,,,
Loft­ferðasamn­ing­ur milli Íslands og Arg­entínu,1,,,,,
Ráðamenn gert óeðli­leg­ar kröf­ur til blaðamanna,0,,,,,
Ridd­ar­ar kær­leik­ans ferðast um landið,1,,,,,
In­sta­gram: Mari hlúði að kær­ast­an­um að loknu maraþoni,1,,,,,
Tap ís­lensku stúlkn­anna gegn Póllandi,0,,,,,
Glæsi­leg­ur sig­ur ís­lensku strákanna,2,,,,,
Ísland mæt­ir Ítal­íu í 16-liða úr­slit­um,1,,,,,
Ísland eyk­ur rík­isaðstoð en Nor­eg­ur og Liechten­stein draga úr,1,,,,,
Draum­ur feðganna orðinn að veru­leika,2,,,,,
„Manni líður eins og at­vinnu­manni hérna“,2,,,,,
„Blessuð kýr­in á sinn þátt í að fæða þjóðina“,2,,,,,
Íslensku stúlk­urn­ar skoruðu 48 mörk og fara á HM,2,,,,,
Tek­ur þátt í erfiðustu kapp­reið heims,1,,,,,
Hafið verði þjóðbraut á ný,1,,,,,
Ísland hafði aft­ur bet­ur gegn Ice­land,2,,,,,
„Finnst eitt­hvað vera í loft­inu“,1,,,,,
Spilað á ónýt­um velli,1,,,,,
Ísland efl­ir sam­starf við ESB um sjáv­ar­út­vegs­mál,1,,,,,
Stórt tap ís­lensku strákanna,0,,,,,
Ice­land skoðar næstu skref í „Ice­land“-deil­unni,1,,,,,
Átta liða úr­slit hefjast í kvöld,1,,,,,
Skelfi­leg til­finn­ing að sjá list­ann,0,,,,,
Ekki ljóst hvort þörf verði á hærri fjár­veit­ingu,1,,,,,
Áslaug Arna: „Þetta er stór ákvörðun að taka“,1,,,,,
„Ég myndi leggja af stað snemma á föstu­degi og fara í átt að Heklu“,1,,,,,
Kaffifyr­ir­tækið Sjöstrand í sókn,1,,,,,
Caitlin Clark og Ísland veita inn­blást­ur,2,,,,,
Ísland er góður próf­un­ar­markaður,2,,,,,
Erfið byrj­un ís­lensku strákanna á EM,0,,,,,
Öll steyp­an á Íslandi kom svo á óvart,1,,,,,
Sig­ur ís­lensku stúlkn­anna aldrei í hættu,2,,,,,
Ísland hélt sæti sínu í efstu deild,2,,,,,
Ísland lenti í 13. sæti,1,,,,,
Al­var­legt mál að beðið hafi verið um minn­is­blaðið,1,,,,,
Þjóðin njóti þegar hlut­deild­ar af af­komu veiða,2,,,,,
Tinna Sól elti draum­inn til Bar­sel­óna,1,,,,,
Svein­dís Jane með brotið hjarta,0,,,,,
Ursula von der Leyen á leið til lands­ins,1,,,,,
Kol­brún til­nefnd sem besti leikmaður móts­ins,2,,,,,
„Það var tón­list­in sem sam­einaði okk­ur“,1,,,,,
Ísland lenti í fimmta sæti,1,,,,,
Mót­mæla heim­sókn von der Leyen,0,,,,,
Faðir Amöndu kom­inn með nóg: Valdi vit­laust landslið,0,,,,,
Dagný skaut á landsliðsþjálf­ar­ann,0,,,,,
„Al­veg sama hvernig ég spila ef liðið nær ekki í úr­slit“,0,,,,,
Gló­dís kall­ar eft­ir vit­und­ar­vakn­ingu hjá þjóðinni,1,,,,,
Stjörnufans á Íslandi það sem af er ári,1,,,,,
„Ég er ótrú­lega sár og svekkt“,0,,,,,
„Mér finnst óþarfi að tala um það í fjöl­miðlum“,1,,,,,
„Við eig­um eft­ir að sýna hvað í okk­ur býr“,1,,,,,
„Mig lang­ar ekki að vera hrædd“,2,,,,,
Vildu spila fyr­ir stuðnings­menn­ina og stoltið,1,,,,,
For­seti þings­ins virkj­ar kjarn­orku­ákvæðið,1,,,,,
„Þú ert eng­inn Winst­on Churchill“,0,,,,,
Ísland sigr­ar á stærsta dans­móti heims,2,,,,,
Sigruðu Aust­ur­ríki og mæta Portúgal,2,,,,,
Elín ólétt og ekki með á HM,1,,,,,
"Frétta­skýr­ing: Bjór­inn, hund­arn­ir og grimmd­in",0,,,,,
Rétt misstu af sæti í undanúr­slit­um,1,,,,,
Sigruðu Portúgal og mæta Eistlandi,2,,,,,
Reynd­ist Íslandi erfiður og sem­ur við KA,0,,,,,
Um­fang brot­anna eigi sér ein­fald­lega ekki for­dæmi,0,,,,,
Hart tek­ist á í þingsal: „Verið að klippa á lýðræðið“,0,,,,,
Tel­ur ýjað að beit­ingu kjarn­orku­ákvæðis­ins,1,,,,,
Frá­bær sig­ur ís­lensku stelpn­anna,2,,,,,
Kjarn­orku­ákvæðið ekki á dag­skrá sem stend­ur,1,,,,,
Sak­ar rík­is­stjórn­ina um að setja upp leik­rit,0,,,,,
Vald­arán varðar allt að lífstíðardómi,1,,,,,
Íslensku strák­arn­ir hefja leik á laug­ar­dag­inn,1,,,,,
Þjóðarör­yggi ekki ógnað ef gjöld­in standa í stað,1,,,,,
„Ég hef séð meiri stemn­ingu í lík­fylgd“,1,,,,,
Stund­um þarf að peppa og stund­um þarf að hugga,1,,,,,
Alls ekki óraun­hæf­ar vænt­ing­ar til liðsins,2,,,,,
„Við erum svo stolt af því að vera Íslend­ing­ar“,2,,,,,
„Auðvitað sakn­ar maður vinn­unn­ar eft­ir 30 ár“,1,,,,,
Tengda­son­ur­inn missti traustið hjá landsliðsþjálf­ar­an­um,0,,,,,
Sviss skoraði í upp­bót­ar­tíma og sendi Finna heim,1,,,,,
Þrjú ís­lensk mörk dugðu skammt í Thun,0,,,,,
Marka­met hjá landsliðinu á EM,2,,,,,
Dagný jafnaði met Söru,1,,,,,
Guðrún um Íslend­ing­ana í stúk­unni: Fæ gæsa­húð,0,,,,,
Mun taka tíma að geta litið til baka á þetta mót,1,,,,,
Óvænt tap ís­lenska liðsins,0,,,,,
Spurt af hverju Ísland gangi lengra,1,,,,,
Vel­gengni hef­ur smit­andi áhrif,2,,,,,
Þrír Íslend­ing­ar á meðal tíu efstu,1,,,,,
Landsliðskon­ur á lausu,1,,,,,
Vilj­um ör­yggi en ekki fjár­fest­ing­ar,1,,,,,
Vist­væn­ar sam­göng­ur í og úr vinnu,1,,,,,
Formaður­inn tjáði sig um framtíð landsliðsþjálf­ar­ans,1,,,,,
Kjarn­orkukaf­bátn­um siglt inn Hval­fjörðinn,1,,,,,
Þor­steinn mjög ósátt­ur: „Naut­heimsk spurn­ing!“,0,,,,,
Stóðu í Dön­um í Svart­fjalla­landi,1,,,,,
Íslensku stúlk­urn­ar komn­ar í átta liða úr­slit,1,,,,,
Yfir þúsund klukku­stund­ir af raun­veru­leika­efni til lands­ins í sum­ar,1,,,,,
Gæfumun­ir Lands­bjarg­ar,2,,,,,
Ísland áfram í sextánda sæt­inu,1,,,,,
Ísland datt niður um níu sæti í dag,0,,,,,
Hef­ur synt 400 míl­ur við Íslands­strend­ur,1,,,,,
Formaður KSÍ: Ég er bara eins og þú og all­ir aðrir,1,,,,,
Ísland einu sæti ofar en Ísra­el,1,,,,,
„Við mun­um verja lýðveldið Ísland“,1,,,,,
Eyddu aðeins 20 þúsund á mánuði í mat,1,,,,,
Búið spil hjá Íslandi á Evr­ópu­mót­inu,1,,,,,
Dagný: Finnst ég enn spræk,2,,,,,
Dans­ar­ar úr Reykja­nes­bæ heims­meist­ar­ar,1,,,,,
„Hund­leið á þess­ari til­finn­ingu“,0,,,,,
Cecil­ía: Þetta er mjög sárt,0,,,,,
Finn­ur fyr­ir anda Jónas­ar seint á kvöld­in,1,,,,,
Landsliðsmaður­inn skaut ræki­lega á RÚV,0,,,,,
Karólína Lea: „Bara á TikT­ok eða eitt­hvað“,1,,,,,
Mynd­ir: Há­grét þegar hún fékk dótt­ur sína í fangið,0,,,,,
Banda­lags­rík­in eru á réttri leið,2,,,,,
Svein­dís mjög niður­lút í viðtali eft­ir leik,0,,,,,
Gló­dís í sár­um: „Upp­lifi all­ar verstu til­finn­ing­arn­ar“,0,,,,,
In­sta­gram: Sjóðheit byrj­un á júlí,1,,,,,
Mjög þung stemn­ing inni í klefa eft­ir leik,0,,,,,
„Leik­menn voru í sár­um“,0,,,,,
Sandra María: „Ég brast í grát“,0,,,,,
Allt að 50 nýir sjúkra­bíl­ar á næstu árum,1,,,,,
Óleys­an­legt verk­efni hjá kvenna­landsliðinu?,1,,,,,
Hækk­um í gleðinni á Eg­ils­stöðum,2,,,,,
Þrír Íslend­ing­ar í liði móts­ins,1,,,,,
Hrósaði fyr­irliðanum sín­um í há­stert,2,,,,,
Lauga­veg­ur­inn á æv­in­týralista The Guar­di­an,1,,,,,
Hver er mennta­stefna ís­lenskra stjórn­valda?,1,,,,,
Svein­dís opnaði sig um sam­bandið við kær­ast­ann,1,,,,,
Sú yngsta læt­ur landsliðsþjálf­ar­ann al­veg í friði,1,,,,,
Tjáði sig um umræðuna á Íslandi: „Finnst þetta fyndið“,2,,,,,
Starfið und­ir hjá Þor­steini í kvöld?,1,,,,,
Stungu Kó­sovó af í síðari hálfleik,1,,,,,
Hring­veg­in­um lokað í báðar átt­ir,1,,,,,
Olíu­verð lækkað þrátt fyr­ir átök,2,,,,,
„Núna er bara að anda ofan í maga og njóta“,2,,,,,
For­eldr­arn­ir alltaf á nál­um í stúk­unni,1,,,,,
„Miklu skemmti­legra að vera leikmaður“,2,,,,,
Eft­ir öll þessi ár þá skuld­ar maður aðeins,1,,,,,
Tvær breyt­ing­ar á liði Íslands,1,,,,,
Skaut fast á Aron Pálm­ars­son,1,,,,,
Þær norsku heppn­ar gegn Finn­landi,1,,,,,
Kærast­inn ræddi fyrstu kynni sín af Svein­dísi,1,,,,,
Eng­inn fast­ur svefn­tími frá því dótt­ir­in var tveggja ára,1,,,,,
Mynd: Ísland snuðað um víta­spyrnu gegn Finn­um?,1,,,,,
Gló­dís Perla mætti ekki á landsliðsæfingu,1,,,,,
For­set­inn af­henti gjöf til stelpn­anna,2,,,,,
Vannýtt tæki­færi í sölu á eld­islaxi,1,,,,,
Sig­ur hjá stelp­un­um,2,,,,,
Bik­ar­inn kem­ur til Íslands,2,,,,,
Gæslu­v­arðahald fram­lengt yfir frönsku kon­unni,1,,,,,
Íslensku strák­arn­ir í úr­slita­leik­inn,1,,,,,
„Eitt flott­asta snarl sem til er“,2,,,,,
Byggja í 20 borg­um í Úkraínu,1,,,,,
Frá Klambra­túni til Evr­ópu,1,,,,,
Ísra­el­ar ekki brott­ræk­ir úr Eurovisi­on,1,,,,,
Bein út­send­ing frá Ak­ur­eyri í dag,1,,,,,
Mar­tröð í síðasta leik­hluta,0,,,,,
Naumt tap í úr­slita­leikn­um,0,,,,,
Landsliðskon­urn­ar fengu góða gjöf,2,,,,,
Mik­il óvissa með þátt­töku Gló­dís­ar Perlu,1,,,,,
„Við erum með bakið upp við vegg“,1,,,,,
Yf­ir­burðasig­ur Íslands,1,,,,,
Þjálf­ari Sviss: Þetta verður stríð,1,,,,,
Landsliðskon­an fær mikla hjálp frá föður sín­um,1,,,,,
Draum­ur að sjá fyr­ir­mynd­ir á stór­móti,2,,,,,
For­set­inn vék sér fim­lega und­an spurn­ingu blaðamanns,1,,,,,
Fyrsta byrj­un­arlið Íslands á EM,1,,,,,
Föður Ingi­bjarg­ar leið illa þegar hann fékk frétt­irn­ar,0,,,,,
Sjón­varps­stjarna Rúv fékk bún­ing­inn henn­ar Gló­dís­ar,1,,,,,
Ná­granna­ríki fara allt aðra leið en Ísland,1,,,,,
Alþing­ismaður­inn sá síðasti til þess að veita ráðlegg­ing­ar,1,,,,,
Móðir Gló­dís­ar: „Ég er alltaf kvíðin og stressuð“,0,,,,,
Reglu­verkið hannað fyr­ir stærra um­hverfi,1,,,,,
Allt fór á versta veg í fyrsta leik Íslands,0,,,,,
Hálf öld á sjó og komið gott,1,,,,,
Fríversl­un­ar­samn­ing­ur við Mercos­ur-rík­in í höfn,1,,,,,
Mark­miðið enn þá að kom­ast upp,1,,,,,
Við elsk­um pressu,1,,,,,
Nor­eg­ur sneri leikn­um við á fjór­um mín­út­um,1,,,,,
Óskýr mennta­stefna Íslands,0,,,,,
„Hvort viltu vera kúk­ur eða haf­meyja?“,1,,,,,
Rétt verðstýr­ing á gisti­markaði hækk­ar meðal­verð og eyk­ur nýt­ingu,2,,,,,
Mörk­in sem næsti mót­herji Íslands fékk á sig (mynd­skeið),1,,,,,
Aft­ur á móti með fjór­ar sýn­ing­ar í sum­ar,1,,,,,
Þjálf­ari Finna hrósaði Svein­dísi í há­stert,2,,,,,
Stór­sig­ur hjá ís­lensku strák­un­um,2,,,,,
Reynsl­unni rík­ari frá síðasta Evr­ópu­móti,2,,,,,
Gló­dís Perla var fljót til svars: „Já“,2,,,,,
Syn­in­um fannst Ísland kalt og ónota­legt,0,,,,,
Þor­steinn svaraði Finn­an­um: Sál­fræði á bakvið þetta,1,,,,,
Áhersla á jafn­rétti lyk­ill­inn að vel­sæld­ar­ríki,1,,,,,
Sakaður um að neita að gefa upp stofn­stærð,0,,,,,
Finn­ar missa reynd­an leik­mann fyr­ir Íslands­leik­inn,1,,,,,
Karólína reyn­ir að fá Gylfa Þór laus­an,1,,,,,
„Tvö­falt meira fjör ef eitt­hvað er“,2,,,,,
Ótt­ast að hand­velja þurfi sjúk­linga í lyfjameðferð,0,,,,,
EM Ísblóm til heiðurs Stelp­un­um okk­ar,1,,,,,
Ísland hef­ur leik á Evr­ópu­mót­inu í dag,1,,,,,
